sample_id	ReadsRaw	ReadsFiltered	ReadsLengthfiltered	FamilyKmers	KmerCoverage	KmerDupRate	ExtractLVL	ReadsExtracted	Order	Family	Species	Reference	ReadsMapped	ProportionMapped	ReadsDeduped	DuplicationRate	CoveredBP	ReadsBedfiltered	PostBedCoveredBP	FamPercentage	Ancientness	ReadsDeam(1term)	ReadsDeam(3term)	Deam5(95ci)	Deam3(95ci)	Deam5Cond(95ci)	Deam3Cond(95ci)
sample_59	321798	294296	293047	878	0.01893	11.8	f	196	Artiodactyla	Suidae	Sus_scrofa	fixed	161	0.8214	10	16.1	1796	-	-	0.25	-	0	0	0.0 (0.0,52.2)	0.0 (0.0,60.2)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_59	321798	294296	293047	930	0.001593	8.28	f	185	Artiodactyla	Bovidae	Bos_indicus	best	87	0.4702	9	9.6666	1546	5	982	0.12	-	0	0	N/A (N/A,N/A)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_6	233560	207214	206534	12486	0.1754	212	f	25901	Primates	Hominidae	Homo_sapiens	fixed	25197	0.9728	1627	15.4867	16567	-	-	38.69	-	2	12	0.0 (0.0,1.1)	0.5 (0.1,1.7)	0.0 (0.0,97.5)	N/A (N/A,N/A)
sample_6	233560	207214	206534	12837	0.1014	261	f	38333	Carnivora	Canidae	Canis_lupus_familiaris	fixed	37208	0.9706	2566	14.5003	16711	-	-	61.02	-	6	17	1.1 (0.4,2.3)	0.0 (0.0,0.6)	N/A (N/A,N/A)	0.0 (0.0,84.2)
sample_6	233560	207214	206534	142	0.000904	5.93	f	32	Eulipotyphla	Talpidae	Uropsilus_investigator	best	1	0.0312	1	1	133	1	133	0.02	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_6	233560	207214	206534	158	0.0004921	3.37	f	17	Chiroptera	Pteropodidae	Balionycteris_maculata	best	1	0.0588	1	1	157	1	157	0.02	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_6	233560	207214	206534	158	0.0006903	5.38	f	77	Rodentia	Echimyidae	Proechimys_semispinosus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_6	233560	207214	206534	160	0.002138	87.5	f	582	Carnivora	Viverridae	Paguma_larvata	best	4	0.0068	4	1	203	1	119	0.02	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_6	233560	207214	206534	179	0.001978	8.89	f	75	Carnivora	Phocidae	Hydrurga_leptonyx	best	1	0.0133	1	1	177	1	177	0.02	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_6	233560	207214	206534	212	0.001054	4.48	f	28	Carnivora	Felidae	Felis_catus	fixed	0	0	0	0	0	-	-	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_6	233560	207214	206534	214	0.002311	3.91	f	52	Carnivora	Ursidae	Ursus_spelaeus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_6	233560	207214	206534	242	0.0006879	103	f	1153	Eulipotyphla	Soricidae	Sorex_gracillimus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_6	233560	207214	206534	243	0.001101	4.97	f	202	Primates	Cebidae	Leontopithecus_rosalia	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_6	233560	207214	206534	277	0.0006047	5.15	f	156	Chiroptera	Vespertilionidae	Myotis_myotis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_6	233560	207214	206534	281	0.00237	62.9	f	2566	Dasyuromorphia	Dasyuridae	Antechinus_flavipes	best	10	0.0038	9	1.1111	106	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_6	233560	207214	206534	286	0.0007483	4.52	f	106	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_6	233560	207214	206534	292	0.0004926	3.01	f	34	Rodentia	Cricetidae	Ondatra_zibethicus	best	1	0.0294	1	1	144	1	144	0.02	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_6	233560	207214	206534	342	0.0003607	2.92	f	27	Rodentia	Muridae	Rattus_nitidus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_6	233560	207214	206534	364	0.007849	9.23	f	62	Artiodactyla	Suidae	Sus_scrofa	fixed	56	0.9032	5	11.2	864	-	-	0.11	-	0	0	N/A (N/A,N/A)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_6	233560	207214	206534	370	0.005541	3.93	f	78	Primates	Hylobatidae	Hylobates_agilis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_6	233560	207214	206534	396	0.0007078	2.65	f	45	Rodentia	Sciuridae	Tamias_canipes	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_6	233560	207214	206534	408	0.0006988	5.28	f	40	Artiodactyla	Bovidae	Bos_javanicus	best	17	0.425	1	17	163	1	163	0.02	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_6	233560	207214	206534	735	0.001393	3.66	f	60	Primates	Cercopithecidae	Macaca_leonina	best	1	0.0166	1	1	157	1	157	0.02	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_6	233560	207214	206534	760	0.002884	64.6	f	4104	Carnivora	Mustelidae	Mustela_kathiah	best	3	0.0007	3	1	67	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_60	315276	273967	273353	13827	0.1942	835	f	95838	Primates	Hominidae	Homo_sapiens	fixed	93192	0.9723	356	261.7752	15172	-	-	91.04	-	2	3	1.3 (0.0,6.9)	1.1 (0.0,6.1)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_60	315276	273967	273353	145	0.001018	1.94	f	7	Primates	Pitheciidae	Plecturocebus_donacophilus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_60	315276	273967	273353	1577	0.002988	8.1	f	461	Primates	Cercopithecidae	Macaca_arctoides	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_60	315276	273967	273353	172	0.0005357	15	f	91	Chiroptera	Pteropodidae	Pteropus_alecto	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_60	315276	273967	273353	175	0.0004975	118	f	987	Eulipotyphla	Soricidae	Sorex_gracillimus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_60	315276	273967	273353	184	0.0004017	7.39	f	151	Chiroptera	Vespertilionidae	Myotis_myotis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_60	315276	273967	273353	187	0.0009299	15.8	f	30	Carnivora	Felidae	Felis_catus	fixed	0	0	0	0	0	-	-	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_60	315276	273967	273353	197	0.004248	177	f	542	Artiodactyla	Suidae	Sus_scrofa	fixed	542	1	2	271	362	-	-	0.51	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_60	315276	273967	273353	246	0.002075	58.3	f	2162	Dasyuromorphia	Dasyuridae	Antechinus_flavipes	best	3	0.0013	3	1	62	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_60	315276	273967	273353	2461	0.01945	376	f	10011	Carnivora	Canidae	Canis_lupus_familiaris	fixed	9405	0.9394	33	285	3350	-	-	8.43	-	1	1	11.1 (0.3,48.2)	0.0 (0.0,20.6)	N/A (N/A,N/A)	0.0 (0.0,97.5)
sample_60	315276	273967	273353	276	0.0007222	7	f	88	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_60	315276	273967	273353	292	0.0005219	9.07	f	194	Rodentia	Sciuridae	Callosciurus_finlaysonii	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_60	315276	273967	273353	347	0.000366	15.8	f	1122	Rodentia	Muridae	Rattus_exulans	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_60	315276	273967	273353	395	0.001499	69.4	f	3231	Carnivora	Mustelidae	Ictonyx_libycus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_60	315276	273967	273353	408	0.0006988	7.16	f	480	Artiodactyla	Bovidae	Tragelaphus_buxtoni	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_60	315276	273967	273353	428	0.00194	22.5	f	732	Primates	Cebidae	Leontopithecus_rosalia	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_60	315276	273967	273353	497	0.007442	3.45	f	226	Primates	Hylobatidae	Hylobates_lar	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_61	428549	413459	412616	1265	0.02728	163	f	3269	Artiodactyla	Suidae	Sus_scrofa	fixed	3052	0.9336	17	179.5294	3009	-	-	1.86	-	0	0	0.0 (0.0,52.2)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_61	428549	413459	412616	130	0.001712	94.5	f	340	Lagomorpha	Ochotonidae	Ochotona_coreana	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_61	428549	413459	412616	131	0.0006626	5.45	f	6	Artiodactyla	Cervidae	Axis_porcinus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_61	428549	413459	412616	131	0.0009196	4.44	f	91	Primates	Pitheciidae	Plecturocebus_donacophilus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_61	428549	413459	412616	142	0.001897	169	f	1706	Carnivora	Viverridae	Paguma_larvata	best	4	0.0023	3	1.3333	78	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_61	428549	413459	412616	14202	0.1995	847	f	128080	Primates	Hominidae	Homo_sapiens	fixed	125277	0.9781	814	153.9029	16129	-	-	89.45	-	1	2	0.0 (0.0,2.0)	0.5 (0.0,2.5)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_61	428549	413459	412616	154	0.002201	24.3	f	517	Primates	Lemuridae	Eulemur_rubriventer	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_61	428549	413459	412616	155	0.0006772	18.3	f	164	Rodentia	Echimyidae	Proechimys_goeldii	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_61	428549	413459	412616	158	0.001746	42.6	f	235	Carnivora	Phocidae	Monachus_monachus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_61	428549	413459	412616	164	0.0008281	39.4	f	113	Primates	Cheirogaleidae	Cheirogaleus_major	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_61	428549	413459	412616	1739	0.003295	9.45	f	678	Primates	Cercopithecidae	Macaca_fuscata	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_61	428549	413459	412616	233	0.0006623	115	f	1705	Eulipotyphla	Soricidae	Sorex_gracillimus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_61	428549	413459	412616	237	0.0007381	7.58	f	29	Chiroptera	Pteropodidae	Pteropus_alecto	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_61	428549	413459	412616	290	0.0006331	8.06	f	88	Chiroptera	Vespertilionidae	Myotis_horsfieldii	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_61	428549	413459	412616	290	0.0007588	20.4	f	523	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_61	428549	413459	412616	307	0.002589	61.8	f	1944	Dasyuromorphia	Dasyuridae	Antechinus_flavipes	best	4	0.002	4	1	92	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_61	428549	413459	412616	343	0.0005786	7.15	f	197	Rodentia	Cricetidae	Microtus_ochrogaster	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_61	428549	413459	412616	390	0.000697	32.8	f	29	Rodentia	Sciuridae	Callosciurus_prevostii	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_61	428549	413459	412616	420	0.000443	13.7	f	215	Rodentia	Muridae	Rattus_nitidus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_61	428549	413459	412616	4495	0.03552	283	f	14876	Carnivora	Canidae	Canis_lupus_familiaris	fixed	14319	0.9625	76	188.4078	7052	-	-	8.35	-	0	0	0.0 (0.0,26.5)	0.0 (0.0,21.8)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_61	428549	413459	412616	502	0.002275	17.6	f	1263	Primates	Cebidae	Leontopithecus_rosalia	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_61	428549	413459	412616	546	0.0009351	94	f	911	Artiodactyla	Bovidae	Bos_taurus	best	758	0.832	2	379	344	2	344	0.21	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_61	428549	413459	412616	559	0.008371	9.76	f	35	Primates	Hylobatidae	Hylobates_lar	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_61	428549	413459	412616	598	0.002269	75.9	f	3854	Carnivora	Mustelidae	Mustela_kathiah	best	7	0.0018	4	1.75	226	1	166	0.1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_62	85772	70239	69446	129	0.0005846	10.4	f	273	Primates	Cebidae	Leontopithecus_rosalia	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_62	85772	70239	69446	135	0.001139	106	f	1728	Dasyuromorphia	Dasyuridae	Antechinus_flavipes	best	2	0.0011	2	1	67	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_62	85772	70239	69446	217	0.0008234	153	f	3218	Carnivora	Mustelidae	Ictonyx_striatus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_62	85772	70239	69446	6024	0.08463	88.3	f	9189	Primates	Hominidae	Homo_sapiens	fixed	8800	0.9576	121	72.7272	9664	-	-	93.79	-	0	0	0.0 (0.0,14.2)	0.0 (0.0,9.7)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_62	85772	70239	69446	767	0.00606	39.2	f	637	Carnivora	Canidae	Canis_lupus_familiaris	fixed	315	0.4945	8	39.375	1304	-	-	6.2	-	0	0	0.0 (0.0,97.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_63	264559	244858	244225	1115	0.00881	508	f	6822	Carnivora	Canidae	Canis_lupus_familiaris	fixed	5976	0.8759	15	398.4	1529	-	-	8.24	-	0	0	0.0 (0.0,97.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_63	264559	244858	244225	150	0.000253	45.3	f	876	Rodentia	Cricetidae	Microtus_richardsoni	best	1	0.0011	1	1	152	1	152	0.54	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_63	264559	244858	244225	156	0.0003406	2.92	f	33	Chiroptera	Vespertilionidae	Myotis_horsfieldii	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_63	264559	244858	244225	157	0.0002806	2.17	f	4	Rodentia	Sciuridae	Sundasciurus_hippurus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_63	264559	244858	244225	166	0.0001751	11.5	f	310	Rodentia	Muridae	Rattus_andamanensis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_63	264559	244858	244225	167	0.000437	16	f	619	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_63	264559	244858	244225	192	0.001619	106	f	2719	Dasyuromorphia	Dasyuridae	Antechinus_flavipes	best	3	0.0011	3	1	94	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_63	264559	244858	244225	213	0.0003648	1.93	f	67	Artiodactyla	Bovidae	Tragelaphus_spekii	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_63	264559	244858	244225	327	0.001241	77.3	f	2993	Carnivora	Mustelidae	Ictonyx_striatus	best	1	0.0003	1	1	152	1	152	0.54	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_63	264559	244858	244225	376	0.001704	23.6	f	1209	Primates	Cebidae	Leontopithecus_rosalia	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_63	264559	244858	244225	397	0.005945	17.2	f	292	Primates	Hylobatidae	Hylobates_agilis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_63	264559	244858	244225	9284	0.1304	689	f	71322	Primates	Hominidae	Homo_sapiens	fixed	69327	0.972	163	425.319	11492	-	-	89.56	-	0	2	0.0 (0.0,8.2)	0.0 (0.0,7.1)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_63	264559	244858	244225	934	0.00177	12.3	f	446	Primates	Cercopithecidae	Macaca_tonkeana	best	4	0.0089	2	2	177	2	177	1.09	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_64	248814	214684	213994	139	0.0009758	7.17	f	15	Primates	Pitheciidae	Cacajao_calvus_calvus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_64	248814	214684	213994	141	0.002016	27.1	f	263	Primates	Lemuridae	Eulemur_rubriventer	best	2	0.0076	2	1	55	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_64	248814	214684	213994	14445	0.2029	518	f	68659	Primates	Hominidae	Homo_sapiens	fixed	67013	0.976	875	76.5862	16521	-	-	97.43	-	3	6	1.0 (0.1,3.5)	0.4 (0.0,2.4)	N/A (N/A,N/A)	0.0 (0.0,84.2)
sample_64	248814	214684	213994	1492	0.002827	7.69	f	512	Primates	Cercopithecidae	Macaca_tonkeana	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_64	248814	214684	213994	155	0.003482	168	f	402	Macroscelidea	Macroscelididae	Elephantulus_edwardii	best	3	0.0074	3	1	136	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_64	248814	214684	213994	1593	0.01259	73.8	f	1194	Carnivora	Canidae	Canis_lupus_familiaris	fixed	1067	0.8936	14	76.2142	2465	-	-	1.55	-	0	0	0.0 (0.0,97.5)	0.0 (0.0,60.2)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_64	248814	214684	213994	160	0.0006991	14.3	f	91	Rodentia	Echimyidae	Proechimys_goeldii	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_64	248814	214684	213994	181	0.002	87.8	f	585	Carnivora	Phocidae	Hydrurga_leptonyx	best	1	0.0017	1	1	100	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_64	248814	214684	213994	194	0.0005515	65.6	f	581	Eulipotyphla	Soricidae	Sorex_roboratus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_64	248814	214684	213994	201	0.0009995	32.8	f	103	Carnivora	Felidae	Felis_catus	fixed	74	0.7184	2	37	319	-	-	0.22	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_64	248814	214684	213994	209	0.0004563	7.94	f	197	Chiroptera	Vespertilionidae	Myotis_brandtii	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_64	248814	214684	213994	229	0.0005992	7.29	f	162	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_64	248814	214684	213994	232	0.0007225	17.4	f	230	Chiroptera	Pteropodidae	Sphaerias_blanfordi	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_64	248814	214684	213994	273	0.0004605	12.9	f	526	Rodentia	Cricetidae	Microtus_cabrerae	best	205	0.3897	1	205	152	1	152	0.11	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_64	248814	214684	213994	286	0.0003016	4.56	f	37	Rodentia	Muridae	Rattus_nitidus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_64	248814	214684	213994	297	0.0005308	12.3	f	144	Rodentia	Sciuridae	Callosciurus_erythraeus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_64	248814	214684	213994	328	0.002766	41.1	f	1446	Dasyuromorphia	Dasyuridae	Antechinus_flavipes	best	1	0.0006	1	1	39	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_64	248814	214684	213994	341	0.007353	66.4	f	476	Artiodactyla	Suidae	Sus_scrofa	fixed	411	0.8634	4	102.75	818	-	-	0.44	-	0	0	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_64	248814	214684	213994	382	0.001731	14.3	f	836	Primates	Cebidae	Leontopithecus_rosalia	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_64	248814	214684	213994	389	0.0006662	13.9	f	90	Artiodactyla	Bovidae	Bos_frontalis	best	41	0.4555	2	20.5	325	2	325	0.22	-	0	0	N/A (N/A,N/A)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)
